entry_time,exit_time,side,entry_price,exit_price,size,pnl,pnl_pct,exit_reason,confidence,regime,bars_held,ind_rsi_value,ind_macd_line,ind_macd_signal,ind_macd_hist,ind_volume,ind_atr_pct,ind_trend_bias,ind_efficiency_ratio,ind_base_regime_code,ind_htf_alignment_score,ind_entry_tf_state_code,ind_trend_tf_state_code,ind_anchor_tf_state_code,ind_regime_confidence,ind_regime_score_bull,ind_regime_score_bear,ind_regime_score_range,ind_regime_score_chop,ind_rsi,ind_bollinger,ind_macd,ind_reversal_bar,ind_entry_tf_neutrality,ind_bb_pos,ind_in_midzone,ind_quality_rr_ratio,ind_quality_atr_pct,ind_quality_volume_score,ind_quality_trend_extension_atr,ind_quality_bb_pos,mfe,mae,slip,post12,post48,exit_open,exit_low,exit_high,win
2025-05-10 09:10:00+00:00,2025-05-10 09:35:00+00:00,buy,103494.5214,103644.74598857143,1.0,0.0259410281383081,0.0250651220831754,take_profit,0.7096774193548387,range,5,35.642256679727865,-11.91123372966831,52.58642470240837,-64.49765843207669,0.3,0.1533421645309566,0.001307611060351,0.1254853592800669,0.0,0.0,0.0,0.0,0.0,0.4235426628222044,0.9264573371777955,0.0,1.0,0.389149864530761,0.0,1.0,0.0,0.5,0.4,0.0378222455618499,0.0,1.33333333333341,0.1533421645309566,0.3,0.0,0.0378222455618499,0.0034444200057917483,-0.0014824108360966051,0.0004748656055085488,0.00011630122987515242,-0.0008784428742917324,103596.0,103595.6,103851.0,True
2025-05-10 14:25:00+00:00,2025-05-10 14:45:00+00:00,buy,103507.5279,103528.4148975,1.0,-0.103334568178502,-0.0998329013116175,take_profit,0.7096774193548387,range,4,44.224372080243086,-24.307852917641867,-10.45953624543398,-13.848316672207886,0.3,0.0844321922985474,-0.0001591192399072,0.0381655161469532,0.0,0.0,0.0,0.0,0.0,0.8627476925727519,0.0448975443971546,0.1141254395484838,1.0,0.4872523074272482,0.0,1.0,0.0,0.5,0.4,0.0428162591576599,0.0,1.186844113718527,0.0844321922985474,0.3,0.0,0.0428162591576599,0.0007948417054215238,-0.0008398220087332907,0.0010416140708543876,-0.002625510085990478,-0.003622337866094969,103498.0,103420.6,103589.8,False
2025-05-10 17:45:00+00:00,2025-05-10 18:15:00+00:00,buy,103266.50745,103147.2006,1.0,-0.243155074829979,-0.2354636375668179,stale_trade,0.7419354838709676,range,6,49.49782821826403,21.842363220319385,6.022942699835525,15.81942052048386,0.3,0.1112934552777064,-0.0002528099154669,0.0307478037283017,0.0,0.0,0.0,0.0,0.0,0.8363162509242918,0.0,0.1557303745384199,1.0,0.5136837490757081,0.0,1.0,0.6,0.0,0.4,0.0712461530816732,0.0,1.1224142934128682,0.1112934552777064,0.3,0.0,0.0712461530816732,0.0015783679919543496,-0.0015262203970277724,-0.0004725578622248981,0.00019680029978441817,0.004993828208654326,103259.9,103196.0,103260.4,False
2025-05-11 13:30:00+00:00,2025-05-11 13:40:00+00:00,buy,104457.6027,104194.62805285717,1.0,-0.3881659855945514,-0.3716014685013936,stop_loss,0.7096774193548387,range,2,38.53544049422965,1.3913002089393558,50.51962934790722,-49.128329138967864,0.3,0.1266286445501289,0.0013011909096008,0.1383318544809158,0.0,0.0,0.0,0.0,0.0,0.4213166172523451,0.9286833827476548,0.0,1.0,0.3542922803431675,0.0,1.0,0.0,0.5,0.4,0.1111237522278781,0.0,1.1780755308230273,0.1266286445501289,0.3,0.0,0.1111237522278781,0.00011293864395751715,-0.0031984526866803455,0.0006809274865463291,0.00011106088057592266,-0.002305570424756504,104454.8,104123.5,104454.8,False
2025-05-11 15:50:00+00:00,2025-05-11 17:20:00+00:00,buy,103914.63135,103716.3159,1.0,-0.3228940183499945,-0.3107300811783081,max_hold_bars,0.7419354838709676,range,18,42.88128563561877,-8.12736282584956,-10.95707077330939,2.8297079474598306,0.3,0.1758984285435059,-0.0002541821863213,0.1452570503305947,0.0,0.0,0.0,0.0,0.0,0.979446535166488,0.2544884642210437,0.3507492454897678,1.0,0.3705534648335119,0.0,1.0,0.6,0.0,0.4,0.0909652463917933,0.0,1.3333333333333557,0.1758984285435059,0.3,0.0,0.0909652463917933,0.00285300198969536,-0.002177088510645059,-0.0004992954247726893,0.0020159229354191972,0.004193015305511788,104079.3,103768.2,104108.3,False
2025-05-13 01:35:00+00:00,2025-05-13 02:05:00+00:00,buy,102248.49869999998,102411.63356750002,1.0,0.0403387881395336,0.0394517168001544,take_profit,0.7419354838709676,range,6,48.33861450769192,-42.08064281876432,-57.07773768870386,14.997094869939543,0.3,0.2167374121063755,-0.0002185591040729,0.1576826196473532,0.0,0.0,0.0,0.0,0.0,0.7906919766929306,0.0977028918902359,0.5593080233070694,1.0,0.3737047475495623,0.0,1.0,0.6,0.0,0.4,0.004417810801517,0.0,0.9987396538751248,0.2167374121063755,0.3,0.0,0.004417810801517,0.004062664051614211,-0.0023442759849536944,0.0027377767992599234,-0.00492164366431865,0.0009204660566013451,102331.6,102131.7,102663.9,True
2025-05-13 14:40:00+00:00,2025-05-13 15:05:00+00:00,buy,103144.1463,103397.35546,1.0,0.1292842589439985,0.125343282756899,take_profit,0.7096774193548387,range,5,40.99639290186013,-102.98953060680653,-58.67735863537312,-44.31217197143339,0.3,0.2549718824213792,9.301378642780796e-05,0.1321536639915806,0.0,0.0,0.0,0.0,0.0,0.9149252899703588,0.37371816284757,0.1769221037840159,1.0,0.4350747100296411,0.0,1.0,0.0,0.5,0.4,0.0982708584608967,0.0,1.1301449275361952,0.2549718824213792,0.3,0.0,0.0982708584608967,0.0035567088696724903,-0.0027800540339534413,0.002204249762645097,0.0040266459248182295,0.006944515522718264,103222.3,103170.0,103511.0,True
2025-05-16 07:05:00+00:00,2025-05-16 07:10:00+00:00,buy,103892.3202,103880.0389975,1.0,-0.136944618018473,-0.1318139952547455,take_profit,0.7419354838709676,range,1,47.027901491150104,-0.9578557770728366,-2.979073691920703,2.0212179148478664,0.3,0.1006902350695347,0.0001274234889029,0.0277222444355623,0.0,0.0,0.0,0.0,0.0,0.8374102056163455,0.1770296590271568,0.0,1.0,0.5125897943836545,0.0,1.0,0.6,0.0,0.4,0.0639125177301121,0.0,0.7301031561689479,0.1006902350695347,0.3,0.0,0.0639125177301121,0.0008458738800983593,-0.0006855193902965323,0.000507631337893606,-0.004104147453297193,-0.0015983724987241846,103840.4,103827.3,103935.7,False
2025-05-17 00:15:00+00:00,2025-05-17 00:25:00+00:00,buy,103393.2708,103194.4398257143,1.0,-0.3227836006611231,-0.3121901436753108,stop_loss,0.7419354838709676,range,2,48.98818054273986,-25.565955489801127,-26.800960311551577,1.2350048217504472,0.3,0.0770399197557286,-0.0007730399250695,0.1479720695290552,0.0,0.0,0.0,0.0,0.0,0.6849928915789023,0.0,0.6650071084210977,1.0,0.311538047285476,0.0,1.0,0.6,0.0,0.4,0.0731765442726012,0.0,1.333333333333435,0.0770399197557286,0.3,0.0,0.0731765442726012,0.0009152355783679857,-0.0016748749571426907,-0.00024818031277236603,-0.0024365636960572883,0.003389331584883887,103347.4,103220.1,103347.4,False
2025-05-21 02:15:00+00:00,2025-05-21 02:30:00+00:00,buy,106278.81285,106453.16679,1.0,0.0467147522160154,0.0439549059340244,take_profit,0.7096774193548387,range,3,40.9480012920064,-92.19928923933185,-31.207281222306207,-60.99200801702564,0.3,0.1651671864718248,6.047595569113375e-05,0.1062107904642407,0.0,0.0,0.0,0.0,0.0,0.9243186025481686,0.3682277634159049,0.074317196851765,1.0,0.4256813974518315,0.0,1.0,0.0,0.5,0.4,-0.0198091451297837,0.0,1.3333333333332873,0.1651671864718248,0.3,0.0,-0.0198091451297837,0.004324353440498485,-0.0006437110856381559,0.0005040213431401452,0.005319082814295216,0.013747202212282846,106432.2,106399.6,106738.4,True
2025-05-22 08:30:00+00:00,2025-05-22 09:00:00+00:00,buy,110459.50215,110340.2023,0.9,-0.2266017054029962,-0.2279384460090071,stale_trade,0.7419354838709676,range,6,43.88961258724967,-8.923627047377522,-21.477189355913293,12.55356230853577,0.3,0.1728775833135874,0.0003374275374758,0.0374952011261325,0.0,0.0,0.0,0.0,0.0,0.8128606621073617,0.451214361055252,0.0,1.0,0.5371393378926382,0.0,1.0,0.6,0.0,0.4,-0.1969292991050164,0.0,1.3333333333333122,0.1728775833135874,0.3,0.0,-0.1969292991050164,0.002890632709591681,-0.001974498759770176,0.0008944662801923582,0.003195550603046143,0.00874384566902317,110386.9,110241.4,110430.4,False
2025-05-26 11:00:00+00:00,2025-05-26 11:30:00+00:00,buy,109585.3653,109526.10955,0.9,-0.17165037141901,-0.174040241950091,stale_trade,0.7096774193548387,range,6,43.23936546887382,-28.34799870500865,-16.407321000788023,-11.940677704220626,0.3,0.0889118787678619,6.372894112743847e-05,0.0862059141929194,0.0,0.0,0.0,0.0,0.0,0.9353298729990815,0.3098657553701989,0.0493255537669653,1.0,0.4146701270009182,0.0,1.0,0.0,0.5,0.4,0.0295492709756435,0.0,1.3333333333332915,0.0889118787678619,0.3,0.0,0.0295492709756435,0.0007832679095882172,-0.0006904690219617112,-0.0004999796263853894,0.001872525654774372,0.005093675401163797,109653.9,109580.9,109664.3,False
2025-05-26 14:00:00+00:00,2025-05-26 14:30:00+00:00,buy,109612.27875,109426.75925,0.9,-0.2852486305199954,-0.2891491048396755,stale_trade,0.7096774193548387,range,6,41.674984286008666,-13.976765249186428,9.973582213291376,-23.950347462477804,0.3,0.1592836116716265,3.944015847031481e-05,0.054936014625226,0.0,0.0,0.0,0.0,0.0,0.8473338637901955,0.1865421421242669,0.0423579188141751,1.0,0.5026661362098045,0.0,1.0,0.0,0.5,0.4,0.110403045687818,0.0,0.7675426029771264,0.1592836116716265,0.3,0.0,0.110403045687818,0.0006515807427276884,-0.0015051119444042646,-0.0004994034484480345,0.0060062159795708035,-0.0004611234979985015,109639.6,109481.5,109683.7,False
2025-06-01 06:25:00+00:00,2025-06-01 06:55:00+00:00,buy,104307.62775,104127.88715428572,1.0,-0.3048019046568478,-0.2922143962351285,stop_loss,0.9032258064516128,range,6,33.27011113383881,-26.802755655837245,17.62365484636937,-44.426410502206615,0.3,0.0603668049030617,0.0002133506432219,0.1182493806771253,0.0,0.0,0.0,0.0,0.0,1.0,0.3206470228191881,0.1720587300021674,1.0,0.3487842986032476,1.0,1.0,0.0,0.5,0.0,0.0444464476229584,0.0,1.333333333333269,0.0603668049030617,0.3,0.0,0.0444464476229584,0.00018380487039696154,-0.0013951784077458691,-0.0003279994613268596,0.0009518376721446562,-0.002413255095759185,104243.0,104162.1,104243.0,False
2025-06-01 09:05:00+00:00,2025-06-01 09:15:00+00:00,buy,104174.36115,103987.58305571428,1.0,-0.3116752608091347,-0.2991861503814317,stop_loss,0.7419354838709676,range,2,48.940221462624955,-3.805909828224685,-14.441768536103408,10.635858707878723,0.3,0.0661859041860244,-0.0002922759093522,0.0161019460634227,0.0,0.0,0.0,0.0,0.0,0.8384343849344444,0.0,0.174348738555431,1.0,0.5115656150655555,0.0,1.0,0.6,0.0,0.4,-0.1975284125838775,0.0,1.3333333333332746,0.0661859041860244,0.3,0.0,-0.1975284125838775,0.0008623892578581952,-0.0016737434055288853,-0.00011919386064527577,-0.001096121790360305,0.0028735829365859797,104164.8,104000.0,104164.8,False
2025-06-01 18:35:00+00:00,2025-06-01 18:55:00+00:00,buy,104436.3921,104524.26600857145,1.0,-0.0375024862937095,-0.0359094043174147,take_profit,0.8709677419354839,range,4,31.13341461244839,-42.76570735339192,21.628023763443288,-64.3937311168352,0.3,0.1151720553220008,0.0011624603437111,0.0389322416954514,0.0,0.0,0.0,0.0,0.0,0.6985430274882917,0.6514569725117083,0.0,1.0,0.5030689194543491,1.0,1.0,0.0,0.0,0.4,-0.4510133219092572,0.0,1.3333333333332995,0.1151720553220008,0.3,0.0,-0.4510133219092572,0.004366369718740953,-0.0015903661229598757,-0.0002760914164954258,0.005113013578920765,0.008780104625210157,104558.4,104553.1,104892.4,False
2025-06-06 19:40:00+00:00,2025-06-06 19:50:00+00:00,buy,104277.21255,104022.46275,1.0,-0.3797296051799905,-0.3641539660430734,stop_loss,0.8709677419354839,range,2,32.74821155255093,-103.66685045452324,-71.31327883900283,-32.353571615520394,0.3,0.1204124534301248,-0.0004363220536916,0.1401388531756221,0.0,0.0,0.0,0.0,0.0,0.970493393677908,0.204405281909667,0.379506606322092,1.0,0.3479606355359951,1.0,1.0,0.0,0.0,0.4,0.067487638850015,0.0,1.333333333333301,0.1204124534301248,0.3,0.0,0.067487638850015,-0.00014684464252110826,-0.00253662850714549,9.362304343653041e-05,0.004785862945741465,0.002195076370656268,104142.5,104012.7,104185.2,False
2025-06-11 12:15:00+00:00,2025-06-11 12:20:00+00:00,buy,109156.1508,108944.2863214286,0.9,-0.3084522667598433,-0.3139765723987679,stop_loss,0.7419354838709676,range,1,56.26049441899338,-14.236095988628222,-30.8322678566379,16.596171868009677,0.3,0.0785309944387364,-0.0006398485909721,0.0917069675801483,0.0,0.0,0.0,0.0,0.0,0.8249750393861733,0.0,0.5250249606138266,1.0,0.4002487537185621,0.0,1.0,0.6,0.0,0.4,-0.0675481170726644,0.0,1.3333333333333806,0.0785309944387364,0.3,0.0,-0.0675481170726644,0.0014158542497817175,-0.0020168428291628903,7.591254700604947e-05,0.007116607072755705,0.005129352786089953,109101.6,108936.0,109135.5,False
2025-06-14 06:10:00+00:00,2025-06-14 06:15:00+00:00,buy,105244.9962,105075.04476714288,1.0,-0.2961434574374098,-0.281384833607329,stop_loss,0.7419354838709676,range,1,48.57598976466373,-13.69370602259005,-15.835183647659692,2.1414776250696423,0.3,0.0513277167769303,-0.0005819350849196,0.0379636869081725,0.0,0.0,0.0,0.0,0.0,0.8808190638688903,0.0,0.3455708652302006,1.0,0.4691809361311097,0.0,1.0,0.6,0.0,0.4,0.0226762819043359,0.0,1.071206508797785,0.0513277167769303,0.3,0.0,0.0226762819043359,0.0002983875826297958,-0.0014290104558908076,-0.00018580677051818978,-0.00235778883265679,-0.002037065676414699,105182.4,105094.6,105200.7,False
2025-06-16 10:55:00+00:00,2025-06-16 11:00:00+00:00,buy,106832.08935,106615.53128142856,1.0,-0.3446266409502801,-0.3225871955206501,stop_loss,0.7096774193548387,range,1,36.20985387959795,-17.751365090181935,15.66755863740556,-33.4189237275875,0.3,0.0857180050221345,0.0010707361172589,0.1345788473717499,0.0,0.0,0.0,0.0,0.0,0.4472874665912061,0.902712533408794,0.0,1.0,0.337350541529685,0.0,1.0,0.0,0.5,0.4,0.0815826633104801,0.0,1.3333333333333333,0.0857180050221345,0.3,0.0,0.0815826633104801,-0.0003986569041111311,-0.0015640370886371208,-0.0004630511194943964,0.0020978999577559764,0.008843633823692966,106781.1,106665.0,106789.5,False
2025-06-18 06:45:00+00:00,2025-06-18 07:05:00+00:00,buy,105000.77415,104773.19576714288,1.0,-0.3534427648074151,-0.3366096751843949,stop_loss,0.8709677419354839,range,4,33.944295394663115,-8.010743614009698,40.10703818935419,-48.11778180336389,0.3,0.0974221184553365,0.0011625600831445,0.1055945056517319,0.0,0.0,0.0,0.0,0.0,0.5441330490315436,0.8058669509684564,0.0,1.0,0.3890857124582141,1.0,1.0,0.0,0.0,0.4,-0.4336046190230724,0.0,1.3333333333334123,0.0974221184553365,0.3,0.0,-0.4336046190230724,0.000610717878216679,-0.0033597290387215443,0.0011923318485636393,0.004043059198066033,-0.0040687483475289376,104892.5,104648.0,104902.6,False
2025-06-18 23:45:00+00:00,2025-06-18 23:55:00+00:00,buy,104693.5206,104724.70859428572,1.0,-0.0944629432308519,-0.0902280701704208,take_profit,0.7096774193548387,range,2,40.48611475900301,5.115061339965905,52.131371262392065,-47.01630992242616,0.3,0.0811685208939831,0.0012170038920203,0.1169848802560397,0.0,0.0,0.0,0.0,0.0,0.5717205252868109,0.778279474713189,0.0,1.0,0.3623393348662017,0.0,1.0,0.0,0.5,0.4,0.0942521042042845,0.0,1.3333333333333333,0.0811685208939831,0.3,0.0,0.0942521042042845,0.0012768641195164243,-0.0012648404527910932,0.0007384276872405488,0.001465665627286829,0.002792955068964822,104647.4,104647.4,104827.2,False
2025-06-20 01:15:00+00:00,2025-06-20 01:25:00+00:00,buy,104533.8408,104304.10757142858,1.0,-0.3550359975942791,-0.3396373795100036,stop_loss,0.7096774193548387,range,2,43.88495690871875,3.7333795625454513,25.80397317122795,-22.070593608682497,0.3,0.0999492460189856,0.0006368534420491,0.0824978370400505,0.0,0.0,0.0,0.0,0.0,0.9038557094516072,0.4461442905483926,0.0,1.0,0.4266308667272681,0.0,1.0,0.0,0.5,0.4,0.1018927881522153,0.0,0.9090743274054,0.0999492460189856,0.3,0.0,0.1018927881522153,-0.00021467497824887366,-0.001969130746796452,-0.00022856166374991292,0.003013231558078188,-0.00018223224253715087,104451.2,104328.0,104451.2,False
