entry_time,exit_time,side,entry_price,exit_price,size,pnl,pnl_pct,exit_reason,confidence,regime,bars_held,ind_rsi_value,ind_macd_line,ind_macd_signal,ind_macd_hist,ind_volume,ind_atr_pct,ind_trend_bias,ind_efficiency_ratio,ind_base_regime_code,ind_htf_alignment_score,ind_entry_tf_state_code,ind_trend_tf_state_code,ind_anchor_tf_state_code,ind_regime_confidence,ind_regime_score_bull,ind_regime_score_bear,ind_regime_score_range,ind_regime_score_chop,ind_rsi,ind_bollinger,ind_macd,ind_reversal_bar,ind_entry_tf_neutrality,ind_bb_pos,ind_in_midzone,ind_quality_rr_ratio,ind_quality_atr_pct,ind_quality_volume_score,ind_quality_trend_extension_atr,ind_quality_bb_pos
2025-04-14 20:15:00+00:00,2025-04-14 20:25:00+00:00,buy,84847.6026,84573.02661857143,1.3,-0.489096866647627,-0.44341660510242054,stop_loss,0.7096774193548387,range,2,44.55113178350902,17.095371932751732,57.81521540181904,-40.71984346906731,0.3,0.18657043267562115,0.0010451553124892485,0.10861259687806939,0.0,0.0,0.0,0.0,0.0,0.6394916558781002,0.7105083441218998,0.0,1.0,0.4339525919121322,0.0,1.0,0.0,0.5,0.4,0.10335412533404789,0.0,0.7984063924879156,0.18657043267562115,0.3,0.0,0.10335412533404789
2025-04-16 23:45:00+00:00,2025-04-16 23:50:00+00:00,buy,84201.2796,83999.95615428571,1.3,-0.3929174433169102,-0.35895438715738226,stop_loss,0.7096774193548387,range,1,38.14329723811798,-66.85556671915401,-37.06587373115063,-29.78969298800338,0.3,0.11607253192249421,-0.0005020762449763755,0.17326701103245878,0.0,0.0,0.0,0.0,0.0,0.7831391248549862,0.15508500415689785,0.5668608751450138,1.0,0.29373519614072974,0.0,1.0,0.0,0.5,0.4,0.089782762614519,0.0,1.3333333333333748,0.11607253192249421,0.3,0.0,0.089782762614519
2025-04-17 13:45:00+00:00,2025-04-17 14:00:00+00:00,buy,84491.0244,84220.97701714287,1.3,-0.48265695881963616,-0.4394248813338004,stop_loss,0.7096774193548387,range,3,46.418467750275234,-21.440867162993527,19.057181166557477,-40.498048329551004,0.3,0.18323866904308372,0.00044659988507223853,0.1304256767370054,0.0,0.0,0.0,0.0,0.0,0.8545625370044275,0.4954374629955724,0.048002856741950095,1.0,0.39789234565940684,0.0,1.0,0.0,0.5,0.4,0.04480948401190647,0.0,1.2925744707040976,0.18323866904308372,0.3,0.0,0.04480948401190647
2025-04-22 05:20:00+00:00,2025-04-22 05:30:00+00:00,buy,88099.8279,88154.670615,1.2,-0.0610919809308101,-0.05778670097607355,take_profit,0.7096774193548387,range,2,46.81307565625219,-15.396704673112254,14.310814552779366,-29.70751922589162,0.3,0.1271271820173764,0.0012075398041766457,0.025707473826062623,0.0,0.0,0.0,0.0,0.0,0.6616171715968974,0.6883828284031026,0.0,1.0,0.5304224503971572,0.0,1.0,0.0,0.5,0.4,0.11587117475963145,0.0,1.0643078951845104,0.1271271820173764,0.3,0.0,0.11587117475963145
2025-04-23 10:20:00+00:00,2025-04-23 11:50:00+00:00,buy,93621.3873,93349.17920428573,1.2,-0.461268522740216,-0.41057972617422084,stop_loss,0.9354838709677419,range,18,33.33684377339476,-112.83882512577111,-14.97806644556115,-97.86075868020995,0.0,0.1591625444145267,0.0008441826107905872,0.09630943931866366,0.0,0.0,0.0,0.0,0.0,0.6425365626559459,0.707463437344054,0.0,1.0,0.4379739791293743,1.0,1.0,0.0,0.5,0.4,0.09008411898414026,0.0,1.3333333333333606,0.1591625444145267,0.0,0.0,0.09008411898414026
2025-04-23 13:40:00+00:00,2025-04-23 13:45:00+00:00,buy,93490.02165,93729.20695250001,1.2,0.15222451840621964,0.13568695685344984,take_profit,0.7419354838709676,range,1,42.126066900498,55.14855317438196,48.05610018232429,7.092452992057666,0.3,0.25124479611853373,0.00040671037152977067,0.035875717717964495,0.0,0.0,0.0,0.0,0.0,0.7666910284140042,0.3446596229124367,0.0,1.0,0.5833089715859958,0.0,1.0,0.6,0.0,0.4,-0.029164020660484246,0.0,1.1812730720863265,0.25124479611853373,0.3,0.0,-0.029164020660484246
2025-04-24 17:30:00+00:00,2025-04-24 17:40:00+00:00,buy,92935.64459999999,92652.50485857142,1.2,-0.47339115732444365,-0.4244793618224962,stop_loss,0.7096774193548387,range,2,42.5599665884964,-42.50801482165116,34.46770304805761,-76.97571786970877,0.3,0.17076412389322912,0.001263247927313912,0.024241675927066966,0.0,0.0,0.0,0.0,0.0,0.6663458871767992,0.6836541128232008,0.0,1.0,0.5568671060449272,0.0,1.0,0.0,0.5,0.4,0.03760254269950361,0.0,1.333333333333308,0.17076412389322912,0.3,0.0,0.03760254269950361
2025-04-24 21:35:00+00:00,2025-04-24 22:05:00+00:00,buy,93273.4134,93370.2865025,1.2,-0.018135740929798153,-0.016203028162683774,take_profit,0.7096774193548387,range,6,40.18490124073998,-14.041156968101859,22.303267516940625,-36.34442448504248,0.3,0.1350393418446833,0.0007511969545952065,0.05448136958711483,0.0,0.0,0.0,0.0,0.0,0.8245498658091583,0.5254501341908416,0.0,1.0,0.4899171751252226,0.0,1.0,0.0,0.5,0.4,0.060609292088392344,0.0,1.2589739952717656,0.1350393418446833,0.3,0.0,0.060609292088392344
2025-04-26 07:55:00+00:00,2025-04-26 08:10:00+00:00,buy,94567.26,94392.28596142857,1.1,-0.31718474276311026,-0.30491500562486645,stop_loss,0.7419354838709676,range,3,47.018878049272324,12.36658152237942,12.36468140925643,0.001900113122989211,0.3,0.07096759567136252,-0.00017523143427128557,0.10567514677102931,0.0,0.0,0.0,0.0,0.0,0.9757273976389794,0.12632039937137982,0.3139927121745757,1.0,0.3742726023610206,0.0,1.0,0.6,0.0,0.4,-0.07580398557624148,0.0,1.3333333333333333,0.07096759567136252,0.3,0.0,-0.07580398557624148
2025-05-01 22:40:00+00:00,2025-05-01 23:00:00+00:00,buy,96472.41209999999,96239.17919571429,1.1,-0.3837458449694434,-0.361616187953831,stop_loss,0.7096774193548387,range,4,45.15302249897857,-24.097878524218686,-16.556651031859438,-7.541227492359248,0.3,0.11829425156162808,-0.0004308073911314098,0.036126629422721025,0.0,0.0,0.0,0.0,0.0,0.8407480442443784,0.0,0.1962316476845195,1.0,0.5092519557556215,0.0,1.0,0.0,0.5,0.4,0.11928697545889502,0.0,0.8997850001042477,0.11829425156162808,0.3,0.0,0.11928697545889502
2025-05-05 20:15:00+00:00,2025-05-05 20:30:00+00:00,buy,94242.99794999999,94020.93744285715,1.1,-0.36852075521641364,-0.35548409501605616,stop_loss,0.9354838709677419,range,3,31.96358416397632,-63.86742140236311,2.505278850097163,-66.37270025246028,0.0,0.11317599052309153,0.00068093957429863,0.14132094258214017,0.0,0.0,0.0,0.0,0.0,0.7688561058756085,0.5811438941243915,0.007693366634525911,1.0,0.3420641140997512,1.0,1.0,0.0,0.5,0.4,0.09428168842065597,0.0,1.3333333333333333,0.11317599052309153,0.0,0.0,0.09428168842065597
2025-05-06 20:40:00+00:00,2025-05-06 21:10:00+00:00,buy,94709.33099999999,94499.27815285715,1.1,-0.3559358138980104,-0.34165378344247294,stop_loss,0.7096774193548387,range,6,35.501242355819315,-12.109498990132124,44.857721611667586,-56.96722060179971,0.3,0.10163227362314486,0.0013851753166848023,0.003218438538204503,0.0,0.0,0.0,0.0,0.0,0.6645986851221358,0.6854013148778642,0.0,1.0,0.55147445131726,0.0,1.0,0.0,0.5,0.4,0.0170399534267465,0.0,1.3333333333332913,0.10163227362314486,0.3,0.0,0.0170399534267465
2025-05-08 12:05:00+00:00,2025-05-08 12:35:00+00:00,buy,99436.19325,99227.70418571429,1.1,-0.36045614302184836,-0.3295454019677436,stop_loss,0.7096774193548387,range,6,40.05973974973766,-48.13128223513195,-18.941206649870953,-29.190075585260995,0.3,0.09152579647566496,0.0007747401829974171,0.0825605066726974,0.0,0.0,0.0,0.0,0.0,0.6990065693351121,0.6509934306648879,0.0,1.0,0.4218292795521077,0.0,1.0,0.0,0.5,0.4,0.11812292618961413,0.0,1.3333333333333333,0.09152579647566496,0.3,0.0,0.11812292618961413
2025-05-08 13:45:00+00:00,2025-05-08 13:55:00+00:00,buy,99135.54299999999,99257.66062857142,1.1,0.003389877033717889,0.0031085787206400735,take_profit,0.7419354838709676,range,2,43.34574502340554,-49.545741533496766,-56.32333198688137,6.7775904533846045,0.3,0.13959734833521242,-0.0004056503631943134,0.16872679180018857,0.0,0.0,0.0,0.0,0.0,0.9311444262488411,0.28417272541629346,0.4188555737511589,1.0,0.31378673206147756,0.0,1.0,0.6,0.0,0.4,-0.2561776992578972,0.0,1.3333333333333626,0.13959734833521242,0.3,0.0,-0.2561776992578972
2025-05-10 09:10:00+00:00,2025-05-10 09:35:00+00:00,buy,103494.5214,103644.74598857145,1.0,0.025941028138308155,0.025065122083175465,take_profit,0.7096774193548387,range,5,35.642256679727865,-11.91123372966831,52.58642470240837,-64.49765843207669,0.3,0.1533421645309566,0.00130761106035103,0.12548535928006693,0.0,0.0,0.0,0.0,0.0,0.42354266282220443,0.9264573371777955,0.0,1.0,0.389149864530761,0.0,1.0,0.0,0.5,0.4,0.03782224556184996,0.0,1.3333333333334099,0.1533421645309566,0.3,0.0,0.03782224556184996
2025-05-10 14:25:00+00:00,2025-05-10 14:45:00+00:00,buy,103507.5279,103528.4148975,1.0,-0.10333456817850203,-0.09983290131161757,take_profit,0.7096774193548387,range,4,44.224372080243086,-24.307852917641867,-10.45953624543398,-13.848316672207886,0.3,0.08443219229854741,-0.0001591192399072566,0.03816551614695323,0.0,0.0,0.0,0.0,0.0,0.8627476925727519,0.04489754439715461,0.11412543954848385,1.0,0.4872523074272482,0.0,1.0,0.0,0.5,0.4,0.04281625915765994,0.0,1.186844113718527,0.08443219229854741,0.3,0.0,0.04281625915765994
2025-05-10 17:45:00+00:00,2025-05-10 18:15:00+00:00,buy,103266.50744999999,103147.20060000001,1.0,-0.24315507482997903,-0.23546363756681796,stale_trade,0.7419354838709676,range,6,49.49782821826403,21.842363220319385,6.022942699835525,15.81942052048386,0.3,0.11129345527770643,-0.0002528099154669929,0.030747803728301715,0.0,0.0,0.0,0.0,0.0,0.8363162509242918,0.0,0.15573037453841995,1.0,0.5136837490757081,0.0,1.0,0.6,0.0,0.4,0.07124615308167324,0.0,1.1224142934128682,0.11129345527770643,0.3,0.0,0.07124615308167324
2025-05-11 13:30:00+00:00,2025-05-11 13:40:00+00:00,buy,104457.60269999999,104194.62805285715,1.0,-0.3881659855945514,-0.37160146850139364,stop_loss,0.7096774193548387,range,2,38.53544049422965,1.3913002089393558,50.51962934790722,-49.128329138967864,0.3,0.12662864455012898,0.0013011909096008799,0.13833185448091587,0.0,0.0,0.0,0.0,0.0,0.42131661725234515,0.9286833827476548,0.0,1.0,0.35429228034316756,0.0,1.0,0.0,0.5,0.4,0.11112375222787814,0.0,1.1780755308230273,0.12662864455012898,0.3,0.0,0.11112375222787814
2025-05-11 15:50:00+00:00,2025-05-11 17:20:00+00:00,buy,103914.63135,103716.3159,1.0,-0.32289401834999454,-0.3107300811783081,max_hold_bars,0.7419354838709676,range,18,42.88128563561877,-8.12736282584956,-10.95707077330939,2.8297079474598306,0.3,0.1758984285435059,-0.00025418218632133004,0.14525705033059477,0.0,0.0,0.0,0.0,0.0,0.979446535166488,0.25448846422104376,0.3507492454897678,1.0,0.3705534648335119,0.0,1.0,0.6,0.0,0.4,0.09096524639179333,0.0,1.3333333333333555,0.1758984285435059,0.3,0.0,0.09096524639179333
2025-05-13 01:35:00+00:00,2025-05-13 02:05:00+00:00,buy,102248.49869999998,102411.63356750002,1.0,0.0403387881395336,0.039451716800154454,take_profit,0.7419354838709676,range,6,48.33861450769192,-42.08064281876432,-57.07773768870386,14.997094869939545,0.3,0.21673741210637554,-0.00021855910407297992,0.15768261964735328,0.0,0.0,0.0,0.0,0.0,0.7906919766929306,0.09770289189023593,0.5593080233070694,1.0,0.3737047475495623,0.0,1.0,0.6,0.0,0.4,0.004417810801517071,0.0,0.9987396538751248,0.21673741210637554,0.3,0.0,0.004417810801517071
2025-05-13 14:40:00+00:00,2025-05-13 15:05:00+00:00,buy,103144.1463,103397.35545999999,1.0,0.12928425894399856,0.125343282756899,take_profit,0.7096774193548387,range,5,40.99639290186013,-102.98953060680651,-58.67735863537312,-44.31217197143339,0.3,0.25497188242137925,9.301378642780796e-05,0.13215366399158063,0.0,0.0,0.0,0.0,0.0,0.9149252899703589,0.37371816284757,0.17692210378401596,1.0,0.4350747100296411,0.0,1.0,0.0,0.5,0.4,0.0982708584608967,0.0,1.1301449275361952,0.25497188242137925,0.3,0.0,0.0982708584608967
2025-05-16 07:05:00+00:00,2025-05-16 07:10:00+00:00,buy,103892.32019999999,103880.03899750001,1.0,-0.13694461801847302,-0.13181399525474552,take_profit,0.7419354838709676,range,1,47.027901491150104,-0.9578557770728366,-2.979073691920703,2.0212179148478664,0.3,0.10069023506953474,0.00012742348890292904,0.027722244435562343,0.0,0.0,0.0,0.0,0.0,0.8374102056163455,0.1770296590271568,0.0,1.0,0.5125897943836545,0.0,1.0,0.6,0.0,0.4,0.06391251773011214,0.0,0.7301031561689479,0.10069023506953474,0.3,0.0,0.06391251773011214
2025-05-17 00:15:00+00:00,2025-05-17 00:25:00+00:00,buy,103393.2708,103194.4398257143,1.0,-0.32278360066112316,-0.3121901436753108,stop_loss,0.7419354838709676,range,2,48.98818054273986,-25.565955489801127,-26.800960311551574,1.2350048217504472,0.3,0.07703991975572869,-0.0007730399250695457,0.14797206952905528,0.0,0.0,0.0,0.0,0.0,0.6849928915789023,0.0,0.6650071084210977,1.0,0.311538047285476,0.0,1.0,0.6,0.0,0.4,0.07317654427260128,0.0,1.333333333333435,0.07703991975572869,0.3,0.0,0.07317654427260128
